,_id,page_url,copyright,
909,5f1bb51c896f82cdbda6124c,/entries/logic-dynamic/,Nicolas Troquard  and Philippe Balbiani,5
910,5f1bb51f896f82cdbda6124d,/entries/logic-epistemic/,Rasmus Rendsvig  and John Symons ,5
911,5f1bb521896f82cdbda6124e,/entries/logic-firstorder-emergence/,William Ewald ,2
912,5f1bb523896f82cdbda6124f,/entries/logic-free/,John Nolt ,2
913,5f1bb525896f82cdbda61250,/entries/logic-fuzzy/,"Petr Cintula, Christian G. Fermüller, and Carles Noguera ",8
914,5f1bb526896f82cdbda61251,/entries/logic-games/,Wilfrid Hodges  and Jouko Väänänen ,5
915,5f1bb529896f82cdbda61252,/entries/logic-higher-order/,Jouko Väänänen ,2
916,5f1bb52b896f82cdbda61253,/entries/logic-hybrid/,Torben Braüner ,2
917,5f1bb52d896f82cdbda61254,/entries/logic-if/,Tero Tulenheimo ,2
918,5f1bb52e896f82cdbda61255,/entries/logic-india/,Brendan Gillon ,2
919,5f1bb531896f82cdbda61256,/entries/logic-inductive/,James Hawthorne ,2
920,5f1bb532896f82cdbda61257,/entries/logic-infinitary/,John L. Bell ,3
921,5f1bb533896f82cdbda61258,/entries/logic-informal/,Leo Groarke ,2
922,5f1bb535896f82cdbda61259,/entries/logic-information/,Maricarmen Martinez  and Sebastian Sequoiah-Grayson ,5
923,5f1bb537896f82cdbda6125a,/entries/logic-intensional/,Melvin Fitting,2
924,5f1bb539896f82cdbda6125b,/entries/logic-intuitionistic/,Joan Moschovakis ,2
925,5f1bb53a896f82cdbda6125c,/entries/logic-justification/,Sergei Artemov  and Melvin Fitting ,5
926,5f1bb53c896f82cdbda6125d,/entries/logic-linear/,Roberto Di Cosmo and Dale Miller ,6
927,5f1bb53e896f82cdbda6125e,/entries/logic-manyvalued/,Siegfried Gottwald,2
928,5f1bb53f896f82cdbda6125f,/entries/logic-massexpress/,David Nicolas ,2
929,5f1bb541896f82cdbda61260,/entries/logic-modal-origins/,Roberta Ballarin ,2
930,5f1bb543896f82cdbda61261,/entries/logic-modal/,James Garson ,2
931,5f1bb544896f82cdbda61262,/entries/logic-nonmonotonic/,Christian Strasser and G. Aldo Antonelli,6
932,5f1bb546896f82cdbda61263,/entries/logic-normative/,Florian Steinberger ,2
933,5f1bb547896f82cdbda61264,/entries/logic-ontology/,Thomas Hofweber ,2
934,5f1bb549896f82cdbda61265,/entries/logic-paraconsistent/,"Graham Priest, Koji Tanaka, and Zach Weber ",7
935,5f1bb54a896f82cdbda61266,/entries/logic-power-games/,Paolo Turrini ,2
936,5f1bb54c896f82cdbda61267,/entries/logic-probability/,"Lorenz Demey, Barteld Kooi, and Joshua Sack ",7
937,5f1bb54e896f82cdbda61268,/entries/logic-provability/,Rineke (L.C.) Verbrugge ,3
938,5f1bb54f896f82cdbda61269,/entries/logic-relevance/,Edwin Mares ,2
939,5f1bb551896f82cdbda6126a,/entries/logic-substructural/,Greg Restall ,2
940,5f1bb552896f82cdbda6126b,/entries/logic-temporal/,Valentin Goranko  and Antje Rumberg ,5
941,5f1bb554896f82cdbda6126c,/entries/logical-atomism/,Kevin Klement ,2
942,5f1bb555896f82cdbda6126d,/entries/logical-consequence/,"Jc Beall, Greg Restall, and Gil Sagi ",7
943,5f1bb557896f82cdbda6126e,/entries/logical-constants/,John MacFarlane ,2
944,5f1bb559896f82cdbda6126f,/entries/logical-construction/,Bernard Linsky ,2
945,5f1bb55a896f82cdbda61270,/entries/logical-empiricism/,Richard Creath ,2
946,5f1bb55c896f82cdbda61271,/entries/logical-form/,Paul Pietroski ,2
947,5f1bb55d896f82cdbda61272,/entries/logical-pluralism/,Gillian Russell ,2
948,5f1bb55f896f82cdbda61273,/entries/logical-truth/,Mario Gómez-Torrente ,2
949,5f1bb561896f82cdbda61274,/entries/logicism/,Neil Tennant ,2
950,5f1bb562896f82cdbda61275,/entries/logics-for-games/,Johan van Benthem and Dominik Klein ,6
951,5f1bb563896f82cdbda61276,/entries/lorenzo-valla/,Lodi Nauta ,2
952,5f1bb566896f82cdbda61277,/entries/love/,Bennett Helm ,2
953,5f1bb567896f82cdbda61278,/entries/loyalty/,John Kleinig ,2
954,5f1bb568896f82cdbda61279,/entries/lucretius/,David Sedley ,2
955,5f1bb569896f82cdbda6127a,/entries/lucrezia-marinella/,Marguerite Deslauriers ,2
956,5f1bb56a896f82cdbda6127b,/entries/ludwig-feuerbach/,Todd Gooch ,2
957,5f1bb56b896f82cdbda6127c,/entries/lukacs/,Titus Stahl ,2
958,5f1bb56d896f82cdbda6127d,/entries/lukasiewicz/,Peter Simons ,2
959,5f1bb56d896f82cdbda6127e,/entries/lvov-warsaw/,Jan Woleński ,2
960,5f1bb56f896f82cdbda6127f,/entries/lying-definition/,James Edwin Mahon ,3
961,5f1bb570896f82cdbda61280,/entries/lyotard/,Peter Gratton ,2
962,5f1bb571896f82cdbda61281,/entries/machiavelli/,Cary Nederman ,2
963,5f1bb572896f82cdbda61282,/entries/macroevolution/,Derek Turner and Joyce C. Havstad ,6
964,5f1bb573896f82cdbda61283,/entries/madeleine-scudery/,John Conley ,2
965,5f1bb574896f82cdbda61284,/entries/madhyamaka/,Richard Hayes ,2
966,5f1bb575896f82cdbda61285,/entries/maimon/,Peter Thielke and Yitzhak Y. Melamed ,6
967,5f1bb577896f82cdbda61286,/entries/maimonides-islamic/,Sarah Pessin ,2
968,5f1bb578896f82cdbda61287,/entries/maimonides/,Kenneth Seeskin ,2
969,5f1bb579896f82cdbda61288,/entries/malebranche-ideas/,Lawrence Nolan ,2
970,5f1bb57a896f82cdbda61289,/entries/malebranche/,Tad Schmaltz ,2
971,5f1bb57c896f82cdbda6128a,/entries/mally-deontic/,Gert-Jan Lokhorst ,2
972,5f1bb57d896f82cdbda6128b,/entries/mally/,Alexander Hieke  and Gerhard Zecha,5
973,5f1bb57e896f82cdbda6128c,/entries/marcel/,Brian Treanor and Brendan Sweetman ,5
974,5f1bb57f896f82cdbda6128d,/entries/marcus-aurelius/,Rachana Kamtekar ,2
975,5f1bb580896f82cdbda6128e,/entries/marcuse/,Arnold Farr ,2
976,5f1bb581896f82cdbda6128f,/entries/margaret-cavendish/,David Cunning ,2
977,5f1bb583896f82cdbda61290,/entries/margaret-fell/,Jacqueline Broad ,2
978,5f1bb584896f82cdbda61291,/entries/maritain/,William Sweet ,2
979,5f1bb585896f82cdbda61292,/entries/markets/,Lisa Herzog ,2
980,5f1bb586896f82cdbda61293,/entries/marriage/,Elizabeth Brake ,2
981,5f1bb587896f82cdbda61294,/entries/marsilius-inghen/,Maarten Hoenen ,2
982,5f1bb589896f82cdbda61295,/entries/marty/,Robin Rollinger and Hynek Janousek ,5
983,5f1bb58a896f82cdbda61296,/entries/marx/,Jonathan Wolff ,2
984,5f1bb58b896f82cdbda61297,/entries/mary-shepherd/,Martha Bolton ,2
985,5f1bb58d896f82cdbda61298,/entries/material-constitution/,Ryan Wasserman ,2
986,5f1bb58e896f82cdbda61299,/entries/materialism-eliminative/,William Ramsey ,2
987,5f1bb58f896f82cdbda6129a,/entries/mathematical-style/,Paolo Mancosu ,2
988,5f1bb591896f82cdbda6129b,/entries/mathematics-constructive/,Douglas Bridges and  Erik Palmgren ,5
989,5f1bb592896f82cdbda6129c,/entries/mathematics-explanation/,Paolo Mancosu ,2
990,5f1bb593896f82cdbda6129d,/entries/mathematics-inconsistent/,Chris Mortensen ,2
991,5f1bb594896f82cdbda6129e,/entries/mathematics-nondeductive/,Alan Baker ,2
992,5f1bb595896f82cdbda6129f,/entries/mathphil-indis/,Mark Colyvan ,2
993,5f1bb596896f82cdbda612a0,/entries/max-stirner/,David Leopold ,2
994,5f1bb597896f82cdbda612a1,/entries/mctaggart/,Kris McDaniel ,2
995,5f1bb598896f82cdbda612a2,/entries/mead/,Mitchell Aboulafia ,2
996,5f1bb59a896f82cdbda612a3,/entries/meaning-holism/,Henry Jackman ,2
997,5f1bb59b896f82cdbda612a4,/entries/meaning-normativity/,Kathrin Glüer and Åsa Wikforss ,5
998,5f1bb59d896f82cdbda612a5,/entries/meaning/,Jeff Speaks ,2
999,5f1bb59e896f82cdbda612a6,/entries/measurement-science/,Eran Tal ,2
1000,5f1bb59f896f82cdbda612a7,/entries/medicine/,Julian Reiss and Rachel A. Ankeny ,6
1001,5f1bb5a1896f82cdbda612a8,/entries/medieval-categories/,Jorge Gracia and Lloyd Newton,5
1002,5f1bb5a2896f82cdbda612a9,/entries/medieval-emotions/,Simo Knuuttila ,2
1003,5f1bb5a4896f82cdbda612aa,/entries/medieval-futcont/,Simo Knuuttila ,2
1004,5f1bb5a5896f82cdbda612ab,/entries/medieval-haecceity/,Richard Cross ,2
1005,5f1bb5a6896f82cdbda612ac,/entries/medieval-literary/,Eileen Sweeney ,2
1006,5f1bb5a8896f82cdbda612ad,/entries/medieval-philosophy/,Paul Vincent Spade,3
1007,5f1bb5a9896f82cdbda612ae,/entries/medieval-political/,John Kilcullen and Jonathan Robinson ,5
1008,5f1bb5aa896f82cdbda612af,/entries/medieval-syllogism/,Henrik Lagerlund ,2
1009,5f1bb5ab896f82cdbda612b0,/entries/medieval-terms/,Stephen Read ,2
1010,5f1bb5ac896f82cdbda612b1,/entries/meinong/,Johann Marek ,2
1011,5f1bb5ad896f82cdbda612b2,/entries/meister-eckhart/,Burkhard Mojsisch and Orrin F. Summerell,6
1012,5f1bb5af896f82cdbda612b3,/entries/memory-episprob/,Thomas D. Senor ,3
1013,5f1bb5b0896f82cdbda612b4,/entries/memory/,Kourken Michaelian and John Sutton ,5
1014,5f1bb5b2896f82cdbda612b5,/entries/mencius/,Bryan Van Norden ,3
1015,5f1bb5b3896f82cdbda612b6,/entries/mendelssohn/,Daniel Dahlstrom ,2
1016,5f1bb5b4896f82cdbda612b7,/entries/mental-causation/,David Robb and John Heil ,5
1017,5f1bb5b5896f82cdbda612b8,/entries/mental-disorder/,Jennifer Radden ,2
1018,5f1bb5b6896f82cdbda612b9,/entries/mental-imagery/,Nigel J.T. Thomas ,3
1019,5f1bb5b8896f82cdbda612ba,/entries/mental-representation/,David Pitt ,2
1020,5f1bb5b9896f82cdbda612bb,/entries/mereology-medieval/,Andrew Arlig ,2
1021,5f1bb5bb896f82cdbda612bc,/entries/mereology/,Achille Varzi ,2
1022,5f1bb5bd896f82cdbda612bd,/entries/merleau-ponty/,Ted Toadvine ,2
1023,5f1bb5be896f82cdbda612be,/entries/mersenne/,Philippe Hamou ,2
1024,5f1bb5bf896f82cdbda612bf,/entries/metaethics/,Geoff Sayre-McCord ,2
1025,5f1bb5c1896f82cdbda612c0,/entries/metaphor/,David Hills ,2
1026,5f1bb5c2896f82cdbda612c1,/entries/metaphysics-massexpress/,Mark Steen ,2
1027,5f1bb5c3896f82cdbda612c2,/entries/metaphysics/,Peter van Inwagen and Meghan Sullivan ,6
1028,5f1bb5c5896f82cdbda612c3,/entries/methodological-individualism/,Joseph Heath ,2
1029,5f1bb5c6896f82cdbda612c4,/entries/michel-henry/,Frédéric Seyler ,2
1030,5f1bb5c7896f82cdbda612c5,/entries/mill-moral-political/,David Brink ,2
1031,5f1bb5c8896f82cdbda612c6,/entries/mill/,Christopher Macleod ,2
1032,5f1bb5c9896f82cdbda612c7,/entries/mind-identity/,J. J. C. Smart,4
1033,5f1bb5cb896f82cdbda612c8,/entries/mind-indian-buddhism/,Christian Coseru ,2
1034,5f1bb5cc896f82cdbda612c9,/entries/miracles/,Timothy McGrew ,2
1035,5f1bb5cd896f82cdbda612ca,/entries/modality-epistemology/,Anand Vaidya ,2
1036,5f1bb5ce896f82cdbda612cb,/entries/modality-medieval/,Simo Knuuttila ,2
1037,5f1bb5d0896f82cdbda612cc,/entries/modality-varieties/,Boris Kment ,2
1038,5f1bb5d1896f82cdbda612cd,/entries/model-theory/,Wilfrid Hodges ,2
1039,5f1bb5d2896f82cdbda612ce,/entries/models-science/,Roman Frigg and Stephan Hartmann ,5
1040,5f1bb5d4896f82cdbda612cf,/entries/modeltheory-fo/,Wilfrid Hodges and Thomas Scanlon ,5
1041,5f1bb5d5896f82cdbda612d0,/entries/modesty-humility/,Nicolas Bommarito ,2
1042,5f1bb5d6896f82cdbda612d1,/entries/modularity-mind/,Philip Robbins ,2
1043,5f1bb5d7896f82cdbda612d2,/entries/mohism/,Chris Fraser ,2
1044,5f1bb5d9896f82cdbda612d3,/entries/mohist-canons/,Chris Fraser ,2
1045,5f1bb5db896f82cdbda612d4,/entries/molecular-biology/,"James Tabery, Monika Piotrowska, and Lindley Darden",7
1046,5f1bb5dc896f82cdbda612d5,/entries/molecular-genetics/,Ken Waters ,2
1047,5f1bb5dd896f82cdbda612d6,/entries/molyneux-problem/,Marjolein Degenaar and Gert-Jan Lokhorst,5
1048,5f1bb5df896f82cdbda612d7,/entries/money-finance/,"Boudewijn de Bruin, Lisa Herzog, Martin O'Neill, and Joakim Sandberg ",10
1049,5f1bb5e1896f82cdbda612d8,/entries/monism/,Jonathan Schaffer ,2
1050,5f1bb5e3896f82cdbda612d9,/entries/monotheism/,William Wainwright ,2
1051,5f1bb5e5896f82cdbda612da,/entries/montague-semantics/,Theo M. V. Janssen ,4
1052,5f1bb5e7896f82cdbda612db,/entries/montaigne/,Marc Foglia and Emiliano Ferrari ,5
1053,5f1bb5e8896f82cdbda612dc,/entries/montesquieu/,Hilary Bok ,2
1054,5f1bb5e9896f82cdbda612dd,/entries/moore-moral/,Thomas Hurka ,2
1055,5f1bb5eb896f82cdbda612de,/entries/moore/,Tom Baldwin ,2
1056,5f1bb5ec896f82cdbda612df,/entries/moral-animal/,Lori Gruen ,2
1057,5f1bb5ed896f82cdbda612e0,/entries/moral-anti-realism/,Richard Joyce ,2
1058,5f1bb5ee896f82cdbda612e1,/entries/moral-arguments-god/,C. Stephen Evans ,3
1059,5f1bb5ef896f82cdbda612e2,/entries/moral-character-empirical/,Christian B. Miller ,3
1060,5f1bb5f1896f82cdbda612e3,/entries/moral-character/,Marcia Homiak ,2
1061,5f1bb5f2896f82cdbda612e4,/entries/moral-cognitivism/,Mark van Roojen ,3
1062,5f1bb5f5896f82cdbda612e5,/entries/moral-dilemmas/,Terrance McConnell ,2
1063,5f1bb5f8896f82cdbda612e6,/entries/moral-epistemology-a-priori/,Michael DePaul and Amelia Hicks ,5
1064,5f1bb5f9896f82cdbda612e7,/entries/moral-epistemology/,Richmond Campbell ,2
1065,5f1bb5fb896f82cdbda612e8,/entries/moral-luck/,Dana K. Nelkin ,3
1066,5f1bb5fd896f82cdbda612e9,/entries/moral-motivation/,Connie S. Rosati ,3
1067,5f1bb5ff896f82cdbda612ea,/entries/moral-non-naturalism/,Michael Ridge ,2
1068,5f1bb600896f82cdbda612eb,/entries/moral-particularism-generalism/,Michael Ridge and Sean McKeever ,5
1069,5f1bb603896f82cdbda612ec,/entries/moral-particularism/,Jonathan Dancy ,2
1070,5f1bb605896f82cdbda612ed,/entries/moral-psych-emp/,"John Doris, Stephen Stich, Jonathan Phillips, and Lachlan Walmsley ",9
1071,5f1bb606896f82cdbda612ee,/entries/moral-realism/,Geoff Sayre-McCord ,2
1072,5f1bb608896f82cdbda612ef,/entries/moral-relativism/,Chris Gowans ,2
1073,5f1bb60a896f82cdbda612f0,/entries/moral-responsibility-epistemic/,Fernando Rudy-Hiller ,2
1074,5f1bb60c896f82cdbda612f1,/entries/moral-responsibility/,Matthew Talbert ,2
1075,5f1bb60e896f82cdbda612f2,/entries/moral-sentimentalism/,Antti Kauppinen ,2
1076,5f1bb610896f82cdbda612f3,/entries/morality-biology/,William FitzPatrick ,2
1077,5f1bb612896f82cdbda612f4,/entries/morality-definition/,Bernard Gert and Joshua Gert ,5
1078,5f1bb613896f82cdbda612f5,/entries/mulla-sadra/,Sajjad Rizvi ,2
1079,5f1bb615896f82cdbda612f6,/entries/multiculturalism/,Sarah Song ,2
1080,5f1bb617896f82cdbda612f7,/entries/multiple-realizability/,John Bickle ,2
1081,5f1bb619896f82cdbda612f8,/entries/music/,Andrew Kania ,2
1082,5f1bb61a896f82cdbda612f9,/entries/mysticism/,Jerome Gellman ,2
1083,5f1bb61c896f82cdbda612fa,/entries/nagarjuna/,Jan Christoph Westerhoff ,3
1084,5f1bb61f896f82cdbda612fb,/entries/names/,Sam Cumming ,2
1085,5f1bb621896f82cdbda612fc,/entries/nationalism/,Nenad Miscevic ,2
1086,5f1bb622896f82cdbda612fd,/entries/natorp/,Alan Kim ,2
1087,5f1bb624896f82cdbda612fe,/entries/natphil-ren/,Eva Del Soldato ,3
1088,5f1bb626896f82cdbda612ff,/entries/natural-kinds/,Alexander Bird and Emma Tobin ,5
1089,5f1bb628896f82cdbda61300,/entries/natural-law-ethics/,Mark Murphy ,2
1090,5f1bb62a896f82cdbda61301,/entries/natural-law-theories/,John Finnis ,2
1091,5f1bb62c896f82cdbda61302,/entries/natural-properties/,Cian Dorr ,2
1092,5f1bb62e896f82cdbda61303,/entries/natural-selection/,Peter Gildenhuys ,2
1093,5f1bb630896f82cdbda61304,/entries/natural-theology/,Andrew Chignell and Derk Pereboom ,5
1094,5f1bb631896f82cdbda61305,/entries/naturalism-india/,Amita Chatterjee ,2
1095,5f1bb632896f82cdbda61306,/entries/naturalism-mathematics/,Alexander Paseau,2
1096,5f1bb633896f82cdbda61307,/entries/naturalism-moral/,Matthew Lutz and James Lenman,5
1097,5f1bb636896f82cdbda61308,/entries/naturalism/,David Papineau ,2
1098,5f1bb638896f82cdbda61309,/entries/necessary-sufficient/,Andrew Brennan ,2
1099,5f1bb639896f82cdbda6130a,/entries/needs/,Gillian Brock and David Miller ,5
1100,5f1bb63b896f82cdbda6130b,/entries/negation/,Laurence R. Horn and Heinrich Wansing ,6
1101,5f1bb63d896f82cdbda6130c,/entries/negritude/,Souleymane Bachir Diagne ,3
1102,5f1bb63e896f82cdbda6130d,/entries/neo-daoism/,Alan Chan ,2
1103,5f1bb640896f82cdbda6130e,/entries/neo-kantianism/,Jeremy Heis ,2
1104,5f1bb641896f82cdbda6130f,/entries/neoplatonism/,Christian Wildberg ,2
1105,5f1bb643896f82cdbda61310,/entries/neurath/,Jordi Cat ,2
1106,5f1bb644896f82cdbda61311,/entries/neuroethics/,Adina Roskies ,2
1107,5f1bb646896f82cdbda61312,/entries/neuroscience/,"John Bickle, Peter Mandik, and Anthony Landreth ",7
1108,5f1bb647896f82cdbda61313,/entries/neutral-monism/,Leopold Stubenberg ,2
1109,5f1bb648896f82cdbda61314,/entries/newton-philosophy/,Andrew Janiak ,2
1110,5f1bb649896f82cdbda61315,/entries/newton-principia/,George Smith ,2
1111,5f1bb64b896f82cdbda61316,/entries/newton-stm/,Robert Rynasiewicz ,2
1112,5f1bb64c896f82cdbda61317,/entries/newton/,George Smith ,2
1113,5f1bb64d896f82cdbda61318,/entries/nicolai-hartmann/,Roberto Poli ,2
1114,5f1bb64e896f82cdbda61319,/entries/nicole-oresme/,Stefan Kirschner ,2
1115,5f1bb64f896f82cdbda6131a,/entries/nietzsche-life-works/,Robert Wicks ,2
1116,5f1bb651896f82cdbda6131b,/entries/nietzsche-moral-political/,Brian Leiter ,2
1117,5f1bb653896f82cdbda6131c,/entries/nietzsche/,R. Lanier Anderson ,3
1118,5f1bb654896f82cdbda6131d,/entries/nishida-kitaro/,John C. Maraldo ,3
1119,5f1bb657896f82cdbda6131e,/entries/nominalism-mathematics/,Otávio Bueno ,2
1120,5f1bb658896f82cdbda6131f,/entries/nominalism-metaphysics/,Gonzalo Rodriguez-Pereyra,2
1121,5f1bb659896f82cdbda61320,/entries/nonexistent-objects/,Maria Reicher ,2
1122,5f1bb65b896f82cdbda61321,/entries/nonidentity-problem/,M. A. Roberts ,3
1123,5f1bb65d896f82cdbda61322,/entries/nonwellfounded-set-theory/,Lawrence S. Moss ,3
1124,5f1bb660896f82cdbda61323,/entries/nothingness/,Roy Sorensen ,2
1125,5f1bb662896f82cdbda61324,/entries/novalis/,Kristin Gjesdal ,2
1126,5f1bb663896f82cdbda61325,/entries/nozick-political/,Eric Mack ,2
1127,5f1bb665896f82cdbda61326,/entries/numenius/,George Karamanolis ,2
1128,5f1bb666896f82cdbda61327,/entries/oakeshott/,Terry Nardin ,2
1129,5f1bb668896f82cdbda61328,/entries/object/,Bradley Rettler and Andrew M. Bailey ,6
1130,5f1bb66a896f82cdbda61329,/entries/obligationes/,Paul Vincent Spade and Mikko Yrjönsuuri ,6
1131,5f1bb66b896f82cdbda6132a,/entries/occasionalism/,Sukjae Lee ,2
1132,5f1bb66c896f82cdbda6132b,/entries/ockham/,Paul Vincent Spade and Claude Panaccio ,6
1133,5f1bb66e896f82cdbda6132c,/entries/olivi/,Robert Pasnau and Juhana Toivanen ,5
1134,5f1bb66f896f82cdbda6132d,/entries/olympiodorus/,Christian Wildberg ,2
1135,5f1bb671896f82cdbda6132e,/entries/omnipotence/,Joshua Hoffman and Gary Rosenkrantz ,5
1136,5f1bb673896f82cdbda6132f,/entries/omnipresence/,Edward Wierenga ,2
1137,5f1bb675896f82cdbda61330,/entries/omniscience/,Edward Wierenga ,2
1138,5f1bb677896f82cdbda61331,/entries/ontological-arguments/,Graham Oppy ,2
1139,5f1bb679896f82cdbda61332,/entries/ontological-commitment/,Phillip Bricker ,2
1140,5f1bb67d896f82cdbda61333,/entries/operationalism/,Hasok Chang ,2
1141,5f1bb687896f82cdbda61334,/entries/ordinary-objects/,Daniel Z. Korman ,3
1142,5f1bb688896f82cdbda61335,/entries/organ-donation/,Martin Wilkinson and Stephen Wilkinson ,5
1143,5f1bb68b896f82cdbda61336,/entries/organs-sale/,Stephen Wilkinson ,2
1144,5f1bb68c896f82cdbda61337,/entries/origen/,Mark J. Edwards ,3
1145,5f1bb68f896f82cdbda61338,/entries/origin-descent/,Phillip Sloan ,2
1146,5f1bb690896f82cdbda61339,/entries/original-position/,Samuel Freeman ,2
1147,5f1bb692896f82cdbda6133a,/entries/other-minds/,Anita Avramides ,2
1148,5f1bb694896f82cdbda6133b,/entries/pacifism/,Andrew Fiala ,2
1149,5f1bb696896f82cdbda6133c,/entries/pain/,Murat Aydede ,2
1150,5f1bb698896f82cdbda6133d,/entries/paine/,Mark Philp ,2
1151,5f1bb699896f82cdbda6133e,/entries/panentheism/,John Culp ,2
1152,5f1bb69b896f82cdbda6133f,/entries/panpsychism/,"Philip Goff, William Seager, and Sean Allen-Hermanson",7
1153,5f1bb69c896f82cdbda61340,/entries/pantheism/,William Mander ,2
1154,5f1bb69e896f82cdbda61341,/entries/paradox-simpson/,Gary Malinas and John Bigelow,5
1155,5f1bb69f896f82cdbda61342,/entries/paradox-skolem/,Timothy Bays ,2
1156,5f1bb6a2896f82cdbda61343,/entries/paradox-stpetersburg/,Martin Peterson ,2
1157,5f1bb6a3896f82cdbda61344,/entries/paradox-suspense/,Aaron Smuts ,2
1158,5f1bb6a4896f82cdbda61345,/entries/paradox-zeno/,Nick Huggett ,2
1159,5f1bb6a7896f82cdbda61346,/entries/paradoxes-contemporary-logic/,Andrea Cantini and Riccardo Bruni ,5
1160,5f1bb6aa896f82cdbda61347,/entries/parenthood/,Elizabeth Brake and Joseph Millum ,5
1161,5f1bb6ab896f82cdbda61348,/entries/parmenides/,John Palmer ,2
1162,5f1bb6ae896f82cdbda61349,/entries/pascal-wager/,Alan Hájek ,2
1163,5f1bb6af896f82cdbda6134a,/entries/pascal/,Desmond Clarke,2
1164,5f1bb6b1896f82cdbda6134b,/entries/paternalism/,Gerald Dworkin ,2
1165,5f1bb6b3896f82cdbda6134c,/entries/patriotism/,Igor Primoratz ,2
1166,5f1bb6b6896f82cdbda6134d,/entries/patrizi/,Fred Purnell,2
1167,5f1bb6b8896f82cdbda6134e,/entries/paul-venice/,Alessandro Conti ,2
1168,5f1bb6ba896f82cdbda6134f,/entries/peirce-benjamin/,Ivor Grattan-Guinness and Alison Walsh,5
1169,5f1bb6bc896f82cdbda61350,/entries/peirce-logic/,Sun-Joo Shin and Eric Hammer,5
1170,5f1bb6be896f82cdbda61351,/entries/peirce-semiotics/,Albert Atkin ,2
1171,5f1bb6c0896f82cdbda61352,/entries/peirce/,Robert Burch ,2
1172,5f1bb6c5896f82cdbda61353,/entries/penbygull/,Alessandro Conti ,2
1173,5f1bb6c6896f82cdbda61354,/entries/perception-auditory/,Casey O'Callaghan ,2
1174,5f1bb6c8896f82cdbda61355,/entries/perception-contents/,Susanna Siegel ,2
1175,5f1bb6ca896f82cdbda61356,/entries/perception-disjunctive/,Matthew Soteriou ,2
1176,5f1bb6cc896f82cdbda61357,/entries/perception-episprob/,Jack Lyons ,2
1177,5f1bb6cd896f82cdbda61358,/entries/perception-india/,Monima Chadha ,2
1178,5f1bb6cf896f82cdbda61359,/entries/perception-justification/,Nicholas Silins ,2
1179,5f1bb6d1896f82cdbda6135a,/entries/perception-problem/,Tim Crane and Craig French ,5
1180,5f1bb6d2896f82cdbda6135b,/entries/perceptual-learning/,Kevin Connolly ,2
1181,5f1bb6d4896f82cdbda6135c,/entries/perfect-goodness/,Mark Murphy ,2
1182,5f1bb6d7896f82cdbda6135d,/entries/perfectionism-moral/,Steven Wall ,2
1183,5f1bb6d9896f82cdbda6135e,/entries/personal-autonomy/,Sarah Buss and Andrea Westlund ,5
1184,5f1bb6da896f82cdbda6135f,/entries/personal-relationship-goods/,Anca Gheaus ,2
1185,5f1bb6dc896f82cdbda61360,/entries/personalism/,Thomas D. Williams and Jan Olof Bengtsson ,7
1186,5f1bb6dd896f82cdbda61361,/entries/persons-means/,Samuel Kerstein ,2
1187,5f1bb6df896f82cdbda61362,/entries/peter-damian/,Toivo J. Holopainen ,3
1188,5f1bb6e0896f82cdbda61363,/entries/peter-spain/,Joke Spruyt ,2
1189,5f1bb6e2896f82cdbda61364,/entries/petitionary-prayer/,Scott A. Davison ,3
1190,5f1bb6e4896f82cdbda61365,/entries/phenomenal-intentionality/,David Bourget and Angela Mendelovici ,5
1191,5f1bb6e5896f82cdbda61366,/entries/phenomenology-mg/,Alessandro Salice ,2
1192,5f1bb6e7896f82cdbda61367,/entries/phenomenology-religion/,Mark Wynn ,2
1193,5f1bb6e9896f82cdbda61368,/entries/phenomenology/,David Woodruff Smith,3
1194,5f1bb6eb896f82cdbda61369,/entries/phil-multimodallogic/,Sonja Smets and Fernando Velázquez-Quesada ,5
1195,5f1bb6ec896f82cdbda6136a,/entries/phil-science-latin-america/,"Olimpia Lombardi, Alberto Cordero, and Ana Rosa Pérez Ransanz ",9
1196,5f1bb6ee896f82cdbda6136b,/entries/philip-chancellor/,Colleen McCluskey ,2
1197,5f1bb6ef896f82cdbda6136c,/entries/philippa-foot/,John Hacker-Wright ,2
1198,5f1bb6f1896f82cdbda6136d,/entries/philo-larissa/,Charles Brittain ,2
1199,5f1bb6f3896f82cdbda6136e,/entries/philo/,Carlos Lévy ,2
1200,5f1bb6f5896f82cdbda6136f,/entries/philodemus/,David Blank ,2
1201,5f1bb6f6896f82cdbda61370,/entries/philolaus/,Carl Huffman ,2
1202,5f1bb6f7896f82cdbda61371,/entries/philoponus/,Christian Wildberg ,2
1203,5f1bb6f9896f82cdbda61372,/entries/philosophy-chile/,Ivan Jaksic ,2
1204,5f1bb6fc896f82cdbda61373,/entries/philosophy-mathematics/,Leon Horsten ,2
1205,5f1bb6ff896f82cdbda61374,/entries/philosophy-mexico/,Guillermo Hurtado ,2
1206,5f1bb700896f82cdbda61375,/entries/philosophy-religion/,Charles Taliaferro ,2
1207,5f1bb703896f82cdbda61376,/entries/physicalism/,Daniel Stoljar ,2
1208,5f1bb705896f82cdbda61377,/entries/physics-experiment/,Allan Franklin and Slobodan Perovic ,5
1209,5f1bb707896f82cdbda61378,/entries/physics-holism/,Richard Healey ,2
1210,5f1bb708896f82cdbda61379,/entries/physics-interrelate/,Robert Batterman ,2
